Id,Label,node_type,modularity_class,degree,weighted degree,eigencentrality,pageranks,stat_inf_class,clustering,triangles,X,Y,Size,Color
349,household,Word,8,4,0.080586,0.047808,0.00021,5,0.166667,1,3352.231201,-956.021851,11.232877,"#4c463e"
350,sex,Word,8,6,0.431154,0.058655,0.000315,5,0.466667,7,3500.005371,-1282.295898,12.054794,"#4c463e"
351,scientists,Word,8,3,0.054451,0.041583,0.000157,5,1,3,3117.685303,-1520.483521,10.821918,"#4c463e"
352,participation,Word,8,2,0.033753,0.027197,0.000119,5,1,1,3237.308594,-1574.491089,10.410959,"#4c463e"
353,girls,Word,8,2,0.090899,0.026921,0.000123,5,1,1,2977.012695,-1143.766357,10.410959,"#4c463e"
354,grades,Word,8,3,0.04796,0.041583,0.000157,5,1,3,3156.47998,-1626.67749,10.821918,"#4c463e"
355,ratio,Word,3,5,0.109908,0.086921,0.000231,5,0.2,2,1937.33252,275.745575,11.643835,"#9900e0"
356,academic,Word,6,6,0.135025,0.073998,0.000313,5,0.2,3,926.015259,-2115.219727,12.054794,"#f00016"
357,selection,Word,8,3,0.104854,0.03685,0.000165,5,0.666667,2,3112.190186,-1175.60437,10.821918,"#4c463e"
358,career,Word,8,2,0.029602,0.026536,0.000123,28,0,0,806.636658,-1471.655762,10.410959,"#4c463e"
359,earnings,Word,8,10,0.183511,0.146929,0.000424,5,0.177778,8,2264.25415,-890.733337,13.69863,"#4c463e"
360,engineering,Word,8,2,0.024972,0.027197,0.000119,5,1,1,3471.780273,-1831.606201,10.410959,"#4c463e"
361,higher,Word,6,9,0.159254,0.143017,0.000401,17,0.166667,6,567.905884,-1141.138672,13.287671,"#f00016"
362,discrimination,Word,16,4,0.238059,0.049733,0.000204,10,0.833333,5,710.098267,-1614.070679,11.232877,"#00bd94"
364,ceo,Word,2,3,0.152897,0.041154,0.000154,11,1,3,-843.022766,1173.110474,10.821918,"#73c000"
365,compensation,Word,2,6,0.227358,0.112801,0.000263,11,0.8,12,-755.09967,1177.745117,12.054794,"#73c000"
366,directors,Word,2,3,0.099557,0.040135,0.000156,11,0.333333,1,-206.291794,457.017853,10.821918,"#73c000"
367,ceos,Word,2,3,0.148532,0.041154,0.000154,11,1,3,-813.588501,1223.881714,10.821918,"#73c000"
368,shareholders,Word,2,3,0.087392,0.039392,0.000159,11,0.333333,1,-517.615662,1286.012573,10.821918,"#73c000"
369,corporation,Word,2,3,0.086563,0.039392,0.000159,11,0.333333,1,-438.759064,1280.171021,10.821918,"#73c000"
370,executives,Word,2,6,0.194681,0.111103,0.000267,11,0.666667,10,-766.195068,1267.814941,12.054794,"#73c000"
371,management,Word,2,5,0.147256,0.074618,0.00023,11,0.8,8,-817.99469,1424.761963,11.643835,"#73c000"
372,organization,Word,2,3,0.070987,0.036348,0.000183,14,0,0,-496.006714,-182.131668,10.821918,"#73c000"
373,firms,Word,2,9,0.184097,0.142601,0.000402,28,0.388889,14,-1331.447876,1012.0755,13.287671,"#73c000"
374,shares,Word,2,3,0.113778,0.041154,0.000154,11,1,3,-854.015137,1298.695923,10.821918,"#73c000"
375,corporations,Word,2,4,0.099708,0.062084,0.000196,11,0.5,3,-442.000977,1222.980225,11.232877,"#73c000"
376,company,Word,5,6,0.188901,0.076812,0.000296,11,0.4,6,-1211.534302,133.126328,12.054794,"#00c4ff"
377,managers,Word,13,7,0.213194,0.103791,0.00032,11,0.619048,13,-530.561035,1449.657715,12.465754,"#ff5584"
378,employees,Word,2,13,0.391445,0.210891,0.000541,31,0.307692,24,-224.268112,629.43512,14.931507,"#73c000"
379,executive,Word,2,3,0.061549,0.041154,0.000154,11,1,3,-1029.507568,1593.12207,10.821918,"#73c000"
380,options,Word,2,3,0.085208,0.041154,0.000154,11,1,3,-923.954041,1428.223022,10.821918,"#73c000"
381,owners,Word,5,5,0.138364,0.056938,0.000263,28,0.2,2,-2225.041016,-949.361572,11.643835,"#00c4ff"
382,bonus,Word,0,2,0.038231,0.017885,0.000131,24,0,0,-420.325653,-2259.309082,10.410959,"#008a3b"
383,subordinates,Word,2,1,0.014489,0.013696,0.000082,11,0,0,-1189.138306,2322.98584,10,"#73c000"
384,hierarchy,Word,15,2,0.036719,0.025565,0.000134,14,0,0,457.447449,-335.783081,10.410959,"#ff8805"
385,boards,Word,2,4,0.073989,0.052943,0.000201,11,0.333333,2,358.914459,-456.849731,11.232877,"#73c000"
386,corporate,Word,2,6,0.102662,0.096723,0.000263,11,0.466667,7,-636.599487,1786.016235,12.054794,"#73c000"
387,salary,Word,17,3,0.054092,0.037922,0.000163,28,0.333333,1,-2041.425415,407.056854,10.821918,"#0011f5"
389,newspaper,Word,5,3,0.174181,0.032466,0.00018,30,1,3,-2390.355225,-1317.83606,10.821918,"#00c4ff"
390,newspapers,Word,5,3,0.213056,0.032466,0.00018,30,1,3,-2319.255615,-1274.814819,10.821918,"#00c4ff"
391,news,Word,6,5,0.250857,0.047939,0.00027,14,0.5,5,-173.366058,-1956.886841,11.643835,"#f00016"
392,media,Word,5,2,0.077858,0.016861,0.000136,30,1,1,-2506.990234,-1365.692139,10.410959,"#00c4ff"
393,advertising,Word,20,5,0.175343,0.052635,0.000258,7,0.3,3,-1487.911621,-214.638855,11.643835,"#800f00"
394,spam,Word,5,3,0.250305,0.020616,0.000193,2,1,3,-3193.4375,-1443.809082,10.821918,"#00c4ff"
395,blogs,Word,5,2,0.052525,0.016861,0.000136,30,1,1,-2683.532959,-1378.881714,10.410959,"#00c4ff"
396,bloggers,Word,5,2,0.05187,0.016861,0.000136,30,1,1,-2644.305664,-1412.66626,10.410959,"#00c4ff"
397,print,Word,5,4,0.094072,0.028077,0.000235,30,0.833333,5,-2944.10498,-1553.404297,11.232877,"#00c4ff"
398,ads,Word,5,3,0.061335,0.030786,0.000176,30,0.333333,1,-2192.577148,-1089.199097,10.821918,"#00c4ff"
399,classified,Word,5,2,0.036682,0.016861,0.000136,30,1,1,-2999.584473,-1495.077881,10.410959,"#00c4ff"
400,web,Word,5,2,0.037616,0.016861,0.000136,30,1,1,-2960.970703,-1426.967285,10.410959,"#00c4ff"
401,blogging,Word,5,2,0.035456,0.016861,0.000136,30,1,1,-3029.628906,-1569.548828,10.410959,"#00c4ff"
402,content,Word,5,2,0.032931,0.016861,0.000136,30,1,1,-3066.38623,-1638.782593,10.410959,"#00c4ff"
403,mainstream,Word,5,2,0.03046,0.016861,0.000136,30,1,1,-3127.552002,-1606.773071,10.410959,"#00c4ff"
404,ethical,Word,5,1,0.017905,0.008734,0.00009,30,0,0,-3330.914551,-1643.0354,10,"#00c4ff"
405,blogosphere,Word,5,2,0.029581,0.016861,0.000136,30,1,1,-3173.006348,-1661.698608,10.410959,"#00c4ff"
406,read,Word,5,3,0.059963,0.029513,0.000184,30,0.666667,2,-2983.335938,-1594.75647,10.821918,"#00c4ff"
407,unbundling,Word,5,1,0.015359,0.008734,0.00009,30,0,0,-3528.3479,-1712.687256,10,"#00c4ff"
408,sports,Word,7,6,0.277958,0.044014,0.000319,26,0.466667,7,1231.560425,-3722.738281,12.054794,"#ff85eb"
409,standards,Word,2,3,0.164813,0.026188,0.000183,0,0.333333,1,-2039.597656,717.882019,10.821918,"#73c000"
410,magazines,Word,5,3,0.047657,0.023364,0.000182,30,0.333333,1,-639.607788,-2438.886963,10.821918,"#00c4ff"
411,mail,Word,5,3,0.276511,0.020616,0.000193,2,1,3,-3258.272461,-1424.028198,10.821918,"#00c4ff"
413,drugs,Word,1,8,0.599963,0.06941,0.000399,26,0.357143,10,-1296.810547,-2079.732666,12.876713,"#f5dc00"
414,drug,Word,1,5,0.379756,0.049764,0.000266,26,0.7,7,-1915.474976,-1860.754639,11.643835,"#f5dc00"
415,marijuana,Word,1,3,0.182497,0.031668,0.000171,26,1,3,-1954.625122,-1922.210693,10.821918,"#f5dc00"
416,orphan,Word,1,1,0.027372,0.010734,0.000087,26,0,0,-2249.546387,-2271.210693,10,"#f5dc00"
417,prohibition,Word,1,3,0.052637,0.031668,0.000171,26,1,3,-2269.947754,-2368.032471,10.821918,"#f5dc00"
418,legalization,Word,1,3,0.083214,0.031668,0.000171,26,1,3,-2071.922607,-2162.228027,10.821918,"#f5dc00"
419,enforcement,Word,1,5,0.078145,0.059702,0.000263,26,0.3,3,-2104.5271,-719.232605,11.643835,"#f5dc00"
420,cocaine,Word,1,3,0.05599,0.031668,0.000171,26,1,3,-2200.625488,-2348.29834,10.821918,"#f5dc00"
421,legalizing,Word,1,3,0.050703,0.031668,0.000171,26,1,3,-2290.260498,-2421.547607,10.821918,"#f5dc00"
422,authors,Word,1,2,0.032757,0.016777,0.000137,30,0,0,-3008.291748,-2226.613037,10.410959,"#f5dc00"
423,alcohol,Word,1,3,0.04744,0.03077,0.000169,26,1,3,-3010.784424,-1097.088379,10.821918,"#f5dc00"
424,sale,Word,10,4,0.07039,0.030012,0.000226,25,0.333333,2,-2033.949707,-3478.206055,11.232877,"#7370ff"
425,producer,Word,1,1,0.014277,0.010734,0.000087,26,0,0,-2619.760254,-2796.180176,10,"#f5dc00"
426,recreational,Word,1,1,0.014074,0.010734,0.000087,26,0,0,-2675.699219,-2781.53418,10,"#f5dc00"
427,legalized,Word,1,2,0.022972,0.021071,0.000129,26,1,1,-2569.553711,-2742.446045,10.410959,"#f5dc00"
428,consumption,Word,3,11,0.16991,0.133046,0.000486,26,0.145455,8,-1601.505127,1541.193848,14.109589,"#9900e0"
429,sales,Word,5,6,0.104936,0.052668,0.000325,30,0.2,3,-2092.865723,-1619.333984,12.054794,"#00c4ff"
430,heroin,Word,1,1,0.012381,0.010734,0.000087,26,0,0,-2733.561279,-2911.028564,10,"#f5dc00"
431,legal,Word,1,8,0.159347,0.090859,0.000386,26,0.357143,10,-2002.696655,-1226.336304,12.876713,"#f5dc00"
432,diseases,Word,12,4,0.107435,0.032025,0.000233,13,0.5,3,2752.737061,937.833557,11.232877,"#31a800"
433,substitutes,Word,1,1,0.012134,0.010734,0.000087,26,0,0,-2781.623291,-2946.307373,10,"#f5dc00"
434,billion,Word,3,13,0.391664,0.223376,0.00058,18,0.217949,17,379.507355,407.833649,14.931507,"#9900e0"
436,disaster,Word,19,4,0.177089,0.036275,0.000223,24,0.666667,4,2234.700195,859.450684,11.232877,"#b88a00"
437,tsunami,Word,19,2,0.082995,0.010666,0.000135,24,1,1,2485.520508,1148.757324,10.410959,"#b88a00"
438,catastrophe,Word,19,2,0.06229,0.010666,0.000135,24,1,1,2600.493652,1219.403564,10.410959,"#b88a00"
439,ocean,Word,19,2,0.055706,0.010666,0.000135,24,1,1,2627.746094,1289.357666,10.410959,"#b88a00"
440,response,Word,19,1,0.031662,0.006368,0.000089,24,0,0,2699.755615,1293.016113,10,"#b88a00"
441,warning,Word,19,1,0.030425,0.006368,0.000089,24,0,0,2727.434082,1339.335571,10,"#b88a00"
442,earthquake,Word,19,5,0.144461,0.051571,0.000262,24,0.5,5,2036.619263,646.062866,11.643835,"#b88a00"
443,orleans,Word,19,3,0.070494,0.02058,0.000178,24,1,3,2557.747559,1237.873657,10.821918,"#b88a00"
444,katrina,Word,19,4,0.108313,0.033779,0.000218,24,0.5,3,2069.837158,1315.851074,11.232877,"#b88a00"
445,hurricane,Word,19,2,0.047665,0.010666,0.000135,24,1,1,2744.434814,1295.916626,10.410959,"#b88a00"
446,measures,Word,19,3,0.056555,0.030835,0.000174,14,0,0,2656.677246,-724.233887,10.821918,"#b88a00"
447,tsunamis,Word,19,3,0.057794,0.02058,0.000178,24,1,3,2658.262695,1332.832275,10.821918,"#b88a00"
448,disasters,Word,19,3,0.185033,0.02058,0.000178,24,1,3,2239.658447,922.060486,10.821918,"#b88a00"
449,emergency,Word,19,3,0.070364,0.02058,0.000178,24,1,3,2516.34668,1212.070068,10.821918,"#b88a00"
450,asteroid,Word,19,2,0.035338,0.010666,0.000135,24,1,1,2880.935791,1414.689209,10.410959,"#b88a00"
451,2004,Word,19,2,0.032615,0.010666,0.000135,24,1,1,2934.084717,1461.64624,10.410959,"#b88a00"
452,expected,Word,19,3,0.050328,0.024775,0.000178,24,0,0,1444.503784,-637.137756,10.821918,"#b88a00"
453,catastrophes,Word,19,3,0.064049,0.02058,0.000178,24,1,3,2616.715332,1166.214966,10.821918,"#b88a00"
454,warnings,Word,19,2,0.027221,0.019805,0.000133,24,0,0,1927.134644,1533.271973,10.410959,"#b88a00"
455,damage,Word,19,3,0.054984,0.02058,0.000178,24,1,3,2719.192139,1233.707764,10.821918,"#b88a00"
456,flood,Word,19,3,0.066256,0.02058,0.000178,24,1,3,2646.322266,1242.819458,10.821918,"#b88a00"
458,judges,Word,17,3,0.41084,0.036184,0.000168,28,1,3,-1555.594849,-109.800842,10.821918,"#0011f5"
459,lawyers,Word,17,4,0.15454,0.046076,0.000215,28,0.5,3,-1459.601074,221.514618,11.232877,"#0011f5"
460,judicial,Word,17,5,0.154472,0.053637,0.000261,0,0.6,6,-1953.113281,250.200089,11.643835,"#0011f5"
461,law,Word,2,7,0.18425,0.096144,0.000337,0,0.285714,6,-1556.220581,211.709534,12.465754,"#73c000"
462,judge,Word,17,3,0.079491,0.033782,0.00017,28,0.666667,2,-2072.515381,300.661713,10.821918,"#0011f5"
463,judiciary,Word,17,2,0.055715,0.024226,0.000126,28,1,1,-2057.409912,-8.900225,10.410959,"#0011f5"
464,salaries,Word,17,7,0.146839,0.114571,0.000327,28,0.47619,10,-716.980469,-827.474182,12.465754,"#0011f5"
465,court,Word,17,6,0.227062,0.066025,0.000314,28,0.266667,4,-1860.013306,-453.916992,12.054794,"#0011f5"
466,firm,Word,13,4,0.08041,0.050998,0.000205,16,0.166667,1,-976.419983,1543.464966,11.232877,"#ff5584"
467,justices,Word,17,3,0.143516,0.036184,0.000168,28,1,3,-1720.103638,-127.386978,10.821918,"#0011f5"
468,lawyer,Word,17,2,0.034691,0.024226,0.000126,28,1,1,-2291.950439,9.201885,10.410959,"#0011f5"
469,appointed,Word,17,2,0.030788,0.024226,0.000126,28,1,1,-2421.837158,234.757767,10.410959,"#0011f5"
470,courts,Word,17,4,0.077179,0.049729,0.000216,28,0.5,3,-1902.051392,-142.945572,11.232877,"#0011f5"
471,practice,Word,17,3,0.046984,0.030163,0.000173,28,0.333333,1,-464.026825,-2302.260742,10.821918,"#0011f5"
472,hours,Word,5,2,0.040582,0.017726,0.000137,2,0,0,-3304.214844,-1011.943115,10.410959,"#00c4ff"
473,case,Word,9,4,0.070769,0.041959,0.000242,22,0.166667,1,-2359.651123,208.986343,11.232877,"#ff2ec4"
474,promotion,Word,17,1,0.01553,0.01241,0.000086,28,0,0,-2633.449951,648.51001,10,"#0011f5"
475,job,Word,16,4,0.096069,0.059005,0.000194,9,0.5,3,-151.05162,973.958496,11.232877,"#00bd94"
476,senior,Word,17,3,0.049649,0.048758,0.000162,28,1,3,-1837.186523,528.74408,10.821918,"#0011f5"
477,counsel,Word,17,1,0.015077,0.01241,0.000086,28,0,0,-2920.772461,526.258789,10,"#0011f5"
478,client,Word,17,1,0.012848,0.01241,0.000086,28,0,0,-2970.468262,592.931641,10,"#0011f5"
480,depression,Word,16,3,0.330219,0.043853,0.000167,9,1,3,704.164673,1295.392456,10.821918,"#00bd94"
481,recession,Word,16,5,0.266614,0.074733,0.000238,9,1,10,684.766663,1273.530029,11.643835,"#00bd94"
482,gdp,Word,3,11,0.275218,0.197197,0.000474,9,0.381818,21,994.825562,1087.318726,14.109589,"#9900e0"
483,depressions,Word,16,3,0.050392,0.043853,0.000167,9,1,3,1182.345581,1937.412231,10.821918,"#00bd94"
484,1933,Word,16,2,0.031207,0.029151,0.000129,9,1,1,1313.224609,2109.822266,10.410959,"#00bd94"
485,projects,Word,15,2,0.042375,0.030251,0.000129,9,0,0,1571.923828,1039.391724,10.410959,"#ff8805"
486,recovery,Word,16,5,0.119612,0.074002,0.000241,9,0.8,8,908.308777,1651.731079,11.643835,"#00bd94"
487,ends,Word,16,1,0.017616,0.012578,0.00009,9,0,0,1465.267944,2223.132812,10,"#00bd94"
488,severe,Word,16,2,0.068497,0.027279,0.000128,9,1,1,968.271057,1586.958252,10.410959,"#00bd94"
489,2009,Word,18,6,0.208223,0.08015,0.000322,18,0.533333,8,1561.904541,2631.258789,12.054794,"#d60087"
490,output,Word,16,3,0.043367,0.043853,0.000167,9,1,3,1252.105103,2059.987061,10.821918,"#00bd94"
491,began,Word,16,1,0.014753,0.012578,0.00009,9,0,0,1555.386963,2391.278564,10,"#00bd94"
492,crisis,Word,16,7,0.131758,0.106393,0.000318,21,0.333333,7,748.840759,2318.541992,12.465754,"#00bd94"
493,falling,Word,16,1,0.012801,0.012578,0.00009,9,0,0,1654.386963,2507.638184,10,"#00bd94"
494,euphemism,Word,16,1,0.012637,0.012578,0.00009,9,0,0,1515.367676,2632.249268,10,"#00bd94"
495,increasing,Word,5,3,0.056832,0.039184,0.000177,25,0,0,-1028.723999,-49.355526,10.821918,"#00c4ff"
496,1930s,Word,16,3,0.06967,0.043853,0.000167,9,1,3,1027.568604,1752.38501,10.821918,"#00bd94"
497,publicworks,Word,16,1,0.011836,0.012578,0.00009,9,0,0,1667.51416,2638.189453,10,"#00bd94"
498,2008,Word,18,3,0.231982,0.033208,0.000203,8,0.333333,1,2045.416016,3098.044434,10.821918,"#d60087"
499,trend,Word,16,1,0.011213,0.012578,0.00009,9,0,0,1711.800903,2690.683594,10,"#00bd94"
500,reduced,Word,16,1,0.010997,0.012578,0.00009,9,0,0,1646.579224,2776.856934,10,"#00bd94"
501,antidepression,Word,16,1,0.010817,0.012578,0.00009,9,0,0,1712.755249,2775.302002,10,"#00bd94"
502,keynesian,Word,16,1,0.010793,0.012578,0.00009,9,0,0,1631.338745,2861.958252,10,"#00bd94"
504,unions,Word,2,8,0.48499,0.098027,0.000365,31,0.25,7,855.494507,36.732819,12.876713,"#73c000"
505,union,Word,2,5,0.272203,0.071286,0.000229,31,0.4,4,-579.60437,929.820557,11.643835,"#73c000"
506,unionization,Word,2,3,0.123916,0.042767,0.000152,31,1,3,-440.807281,1042.420776,10.821918,"#73c000"
507,labor,Word,2,13,0.317055,0.219361,0.000524,1,0.307692,24,564.421204,108.766289,14.931507,"#73c000"
508,employer,Word,2,4,0.100961,0.049648,0.000205,31,0.166667,1,-728.325562,579.293152,11.232877,"#73c000"
509,unionized,Word,2,3,0.118812,0.042767,0.000152,31,1,3,-488.117401,1055.480713,10.821918,"#73c000"
510,employers,Word,16,9,0.178604,0.124322,0.000385,8,0.277778,10,59.467773,58.670082,13.287671,"#00bd94"
511,bargaining,Word,2,2,0.041268,0.027395,0.000116,31,1,1,-624.683044,1532.079712,10.410959,"#73c000"
512,wages,Word,16,8,0.284441,0.12959,0.000334,31,0.392857,11,69.150925,664.269287,12.876713,"#00bd94"
513,sector,Word,2,9,0.248817,0.191819,0.000377,31,0.472222,17,-300.857056,705.197327,13.287671,"#73c000"
514,unionism,Word,2,3,0.0506,0.042767,0.000152,31,1,3,-731.014404,1591.857544,10.821918,"#73c000"
515,strike,Word,2,2,0.027526,0.027395,0.000116,31,1,1,-692.595154,1955.009644,10.410959,"#73c000"
516,wage,Word,16,5,0.478966,0.085951,0.000225,9,0.8,8,333.410858,551.208374,11.643835,"#00bd94"
517,prounion,Word,2,3,0.061758,0.042767,0.000152,31,1,3,-665.191101,1416.29541,10.821918,"#73c000"
518,work,Word,16,6,0.104178,0.092871,0.00026,9,0.8,12,827.462463,1316.707886,12.054794,"#00bd94"
519,relations,Word,2,2,0.025031,0.027395,0.000116,31,1,1,-712.984131,2052.592041,10.410959,"#73c000"
520,collective,Word,20,2,0.059363,0.018431,0.000153,32,0,0,1727.442139,-2843.089355,10.410959,"#800f00"
521,organizing,Word,2,1,0.014566,0.014311,0.000081,31,0,0,-385.483337,2394.073975,10,"#73c000"
522,competitors,Word,2,4,0.054507,0.076222,0.000198,0,0.666667,4,-1335.351562,1372.636475,11.232877,"#73c000"
523,power,Word,4,9,0.30434,0.110211,0.000419,17,0.166667,6,-1620.920288,1909.944336,13.287671,"#05ff00"
524,adversarial,Word,2,1,0.013522,0.014311,0.000081,31,0,0,-468.92334,2581.656982,10,"#73c000"
526,campaign,Word,20,3,0.222785,0.034828,0.000168,7,1,3,-254.69809,-365.594757,10.821918,"#800f00"
527,contributions,Word,20,6,0.218026,0.074887,0.000293,7,0.333333,5,-0.109447,-313.100006,12.054794,"#800f00"
528,political,Word,20,12,0.389896,0.147772,0.000574,7,0.30303,20,176.483398,-821.940186,14.520548,"#800f00"
529,lobbying,Word,20,3,0.106946,0.034828,0.000168,7,1,3,-274.53894,-462.753357,10.821918,"#800f00"
530,voting,Word,20,3,0.091077,0.034828,0.000168,7,1,3,-291.021698,-512.148499,10.821918,"#800f00"
531,voters,Word,20,3,0.138776,0.034828,0.000168,7,1,3,-229.225677,-456.558502,10.821918,"#800f00"
532,candidates,Word,20,3,0.148545,0.034828,0.000168,7,1,3,-220.855331,-425.376709,10.821918,"#800f00"
533,campaigns,Word,20,2,0.049206,0.023701,0.000126,7,1,1,-365.99411,-576.367737,10.410959,"#800f00"
534,election,Word,20,8,0.158278,0.084379,0.000417,7,0.464286,13,234.184921,-1730.122803,12.876713,"#800f00"
535,elections,Word,20,4,0.080163,0.048043,0.000209,7,1,6,-104.215904,-663.25177,11.232877,"#800f00"
536,pac,Word,20,2,0.032535,0.023701,0.000126,7,1,1,-417.133636,-781.829102,10.410959,"#800f00"
537,congress,Word,3,12,0.362266,0.198313,0.000515,18,0.333333,22,-390.340088,1161.172241,14.520548,"#9900e0"
538,lobbyists,Word,20,3,0.051999,0.034828,0.000168,7,1,3,-321.859375,-714.115112,10.821918,"#800f00"
539,groups,Word,11,8,0.234747,0.092443,0.000384,2,0.285714,8,-360.508942,-1332.732666,12.876713,"#4300a3"
540,pacs,Word,20,2,0.02766,0.023701,0.000126,7,1,1,-415.26181,-976.677307,10.410959,"#800f00"
541,expenditures,Word,3,3,0.051293,0.059902,0.000153,7,0.333333,1,818.961731,1507.80481,10.821918,"#9900e0"
542,donors,Word,3,5,0.084281,0.059948,0.000253,6,0.3,3,-124.02887,-1114.942261,11.643835,"#9900e0"
543,527,Word,20,1,0.014745,0.013925,0.000084,7,0,0,485.610382,189.518768,10,"#800f00"
544,abramoff,Word,20,1,0.014324,0.013925,0.000084,7,0,0,838.350769,688.393982,10,"#800f00"
545,influence,Word,20,3,0.064376,0.034828,0.000168,7,1,3,-252.088989,-647.748474,10.821918,"#800f00"
547,population,Word,8,18,0.585024,0.251413,0.000788,23,0.176471,27,1462.361084,53.264725,16.986301,"#4c463e"
548,birth,Word,8,8,0.320549,0.117334,0.000362,5,0.5,14,1926.729004,-640.750854,12.876713,"#4c463e"
549,onechild,Word,8,3,0.194438,0.051632,0.000154,23,1,3,1762.572754,-435.184113,10.821918,"#4c463e"
550,fertility,Word,8,5,0.312253,0.084116,0.000233,23,0.7,7,1698.188477,-542.494812,11.643835,"#4c463e"
551,birthrate,Word,8,3,0.075844,0.048101,0.000157,23,1,3,2056.279053,-367.17276,10.821918,"#4c463e"
552,russia,Word,8,2,0.059354,0.03304,0.000119,23,1,1,2017.077759,-321.644867,10.410959,"#4c463e"
553,world,Word,8,8,0.210497,0.126007,0.000372,27,0.357143,10,829.861084,-63.501648,12.876713,"#4c463e"
554,child,Word,8,6,0.209158,0.094026,0.000269,23,1,15,1951.372314,-500.446045,12.054794,"#4c463e"
555,overpopulation,Word,8,2,0.030851,0.029134,0.000127,27,1,1,2384.696289,-74.760742,10.410959,"#4c463e"
556,decline,Word,8,10,0.173862,0.156147,0.000438,23,0.244444,11,1141.111328,-769.467346,13.69863,"#4c463e"
557,demographic,Word,8,1,0.01627,0.015432,0.000081,23,0,0,2665.959229,-156.598267,10,"#4c463e"
558,births,Word,8,5,0.083141,0.082034,0.000234,5,0.9,9,2481.13623,-605.814819,11.643835,"#4c463e"
559,japan,Word,15,5,0.307975,0.085169,0.00024,24,0.7,7,1378.270142,-61.756115,11.643835,"#ff8805"
560,russian,Word,8,3,0.11926,0.054179,0.000155,23,1,3,1906.280151,-416.325226,10.821918,"#4c463e"
561,transition,Word,8,1,0.012031,0.015432,0.000081,23,0,0,3074.144043,-80.927505,10,"#4c463e"
562,country,Word,15,4,0.073336,0.089418,0.000202,32,1,6,1723.905396,-199.331268,11.232877,"#ff8805"
564,airlines,Word,11,4,0.395016,0.02369,0.000227,2,1,6,-3147.451172,-774.978882,11.232877,"#4300a3"
565,airline,Word,11,4,0.28531,0.02369,0.000227,2,1,6,-3145.64502,-810.130371,11.232877,"#4300a3"
566,passengers,Word,11,5,0.228874,0.034297,0.000274,2,0.6,6,-2842.278076,-892.15094,11.643835,"#4300a3"
567,flight,Word,11,4,0.136727,0.02369,0.000227,2,1,6,-3312.392822,-836.624573,11.232877,"#4300a3"
568,delay,Word,11,4,0.11278,0.02708,0.000214,2,0.5,3,-3616.405273,-268.296051,11.232877,"#4300a3"
569,flights,Word,11,3,0.147731,0.014953,0.000181,2,1,3,-3330.704102,-785.121216,10.821918,"#4300a3"
570,planes,Word,11,3,0.110967,0.014953,0.000181,2,1,3,-3423.265137,-802.705017,10.821918,"#4300a3"
